State,Court Type,Practice Area,Touted Feature,Page Filename,GitHub Pages Relative Path
Michigan,State,Legal Domain,PACER Compression,michigan-state-supreme-court-trusts-and-estates-pacer-compress.html,/pages/michigan-state-supreme-court-trusts-and-estates-pacer-compress.html
Michigan,State,Legal Domain,Redaction Flattening,michigan-state-supreme-court-trusts-and-estates-redaction-flatten.html,/pages/michigan-state-supreme-court-trusts-and-estates-redaction-flatten.html
Minnesota,State,Legal Domain,Bates Stamping,minnesota-appellate-division-corporate-and-commercial-bates-stamping.html,/pages/minnesota-appellate-division-corporate-and-commercial-bates-stamping.html
Minnesota,State,Legal Domain,Email Harvesting,minnesota-appellate-division-corporate-and-commercial-email-harvesting.html,/pages/minnesota-appellate-division-corporate-and-commercial-email-harvesting.html
Minnesota,State,Legal Domain,Freelance Edge,minnesota-appellate-division-corporate-and-commercial-freelance-edge.html,/pages/minnesota-appellate-division-corporate-and-commercial-freelance-edge.html
Minnesota,State,Legal Domain,PACER Compression,minnesota-appellate-division-corporate-and-commercial-pacer-compress.html,/pages/minnesota-appellate-division-corporate-and-commercial-pacer-compress.html
Minnesota,State,Legal Domain,Redaction Flattening,minnesota-appellate-division-corporate-and-commercial-redaction-flatten.html,/pages/minnesota-appellate-division-corporate-and-commercial-redaction-flatten.html
Minnesota,State,Legal Domain,Bates Stamping,minnesota-appellate-division-criminal-defense-bates-stamping.html,/pages/minnesota-appellate-division-criminal-defense-bates-stamping.html
Minnesota,State,Legal Domain,Email Harvesting,minnesota-appellate-division-criminal-defense-email-harvesting.html,/pages/minnesota-appellate-division-criminal-defense-email-harvesting.html
Minnesota,State,Legal Domain,Freelance Edge,minnesota-appellate-division-criminal-defense-freelance-edge.html,/pages/minnesota-appellate-division-criminal-defense-freelance-edge.html
Minnesota,State,Legal Domain,PACER Compression,minnesota-appellate-division-criminal-defense-pacer-compress.html,/pages/minnesota-appellate-division-criminal-defense-pacer-compress.html
Minnesota,State,Legal Domain,Redaction Flattening,minnesota-appellate-division-criminal-defense-redaction-flatten.html,/pages/minnesota-appellate-division-criminal-defense-redaction-flatten.html
Minnesota,State,Legal Domain,Bates Stamping,minnesota-appellate-division-family-and-divorce-law-bates-stamping.html,/pages/minnesota-appellate-division-family-and-divorce-law-bates-stamping.html
Minnesota,State,Legal Domain,Email Harvesting,minnesota-appellate-division-family-and-divorce-law-email-harvesting.html,/pages/minnesota-appellate-division-family-and-divorce-law-email-harvesting.html
Minnesota,State,Legal Domain,Freelance Edge,minnesota-appellate-division-family-and-divorce-law-freelance-edge.html,/pages/minnesota-appellate-division-family-and-divorce-law-freelance-edge.html
Minnesota,State,Legal Domain,PACER Compression,minnesota-appellate-division-family-and-divorce-law-pacer-compress.html,/pages/minnesota-appellate-division-family-and-divorce-law-pacer-compress.html
Minnesota,State,Legal Domain,Redaction Flattening,minnesota-appellate-division-family-and-divorce-law-redaction-flatten.html,/pages/minnesota-appellate-division-family-and-divorce-law-redaction-flatten.html
Minnesota,State,Legal Domain,Bates Stamping,minnesota-appellate-division-personal-injury-bates-stamping.html,/pages/minnesota-appellate-division-personal-injury-bates-stamping.html
Minnesota,State,Legal Domain,Email Harvesting,minnesota-appellate-division-personal-injury-email-harvesting.html,/pages/minnesota-appellate-division-personal-injury-email-harvesting.html
Minnesota,State,Legal Domain,Freelance Edge,minnesota-appellate-division-personal-injury-freelance-edge.html,/pages/minnesota-appellate-division-personal-injury-freelance-edge.html
Minnesota,State,Legal Domain,PACER Compression,minnesota-appellate-division-personal-injury-pacer-compress.html,/pages/minnesota-appellate-division-personal-injury-pacer-compress.html
Minnesota,State,Legal Domain,Redaction Flattening,minnesota-appellate-division-personal-injury-redaction-flatten.html,/pages/minnesota-appellate-division-personal-injury-redaction-flatten.html
Minnesota,State,Legal Domain,Bates Stamping,minnesota-appellate-division-trusts-and-estates-bates-stamping.html,/pages/minnesota-appellate-division-trusts-and-estates-bates-stamping.html
Minnesota,State,Legal Domain,Email Harvesting,minnesota-appellate-division-trusts-and-estates-email-harvesting.html,/pages/minnesota-appellate-division-trusts-and-estates-email-harvesting.html
Minnesota,State,Legal Domain,Freelance Edge,minnesota-appellate-division-trusts-and-estates-freelance-edge.html,/pages/minnesota-appellate-division-trusts-and-estates-freelance-edge.html
Minnesota,State,Legal Domain,PACER Compression,minnesota-appellate-division-trusts-and-estates-pacer-compress.html,/pages/minnesota-appellate-division-trusts-and-estates-pacer-compress.html
Minnesota,State,Legal Domain,Redaction Flattening,minnesota-appellate-division-trusts-and-estates-redaction-flatten.html,/pages/minnesota-appellate-division-trusts-and-estates-redaction-flatten.html
Minnesota,County,Legal Domain,Bates Stamping,minnesota-county-circuit-court-corporate-and-commercial-bates-stamping.html,/pages/minnesota-county-circuit-court-corporate-and-commercial-bates-stamping.html
Minnesota,County,Legal Domain,Email Harvesting,minnesota-county-circuit-court-corporate-and-commercial-email-harvesting.html,/pages/minnesota-county-circuit-court-corporate-and-commercial-email-harvesting.html
Minnesota,County,Legal Domain,Freelance Edge,minnesota-county-circuit-court-corporate-and-commercial-freelance-edge.html,/pages/minnesota-county-circuit-court-corporate-and-commercial-freelance-edge.html
Minnesota,County,Legal Domain,PACER Compression,minnesota-county-circuit-court-corporate-and-commercial-pacer-compress.html,/pages/minnesota-county-circuit-court-corporate-and-commercial-pacer-compress.html
Minnesota,County,Legal Domain,Redaction Flattening,minnesota-county-circuit-court-corporate-and-commercial-redaction-flatten.html,/pages/minnesota-county-circuit-court-corporate-and-commercial-redaction-flatten.html
Minnesota,County,Legal Domain,Bates Stamping,minnesota-county-circuit-court-criminal-defense-bates-stamping.html,/pages/minnesota-county-circuit-court-criminal-defense-bates-stamping.html
Minnesota,County,Legal Domain,Email Harvesting,minnesota-county-circuit-court-criminal-defense-email-harvesting.html,/pages/minnesota-county-circuit-court-criminal-defense-email-harvesting.html
Minnesota,County,Legal Domain,Freelance Edge,minnesota-county-circuit-court-criminal-defense-freelance-edge.html,/pages/minnesota-county-circuit-court-criminal-defense-freelance-edge.html
Minnesota,County,Legal Domain,PACER Compression,minnesota-county-circuit-court-criminal-defense-pacer-compress.html,/pages/minnesota-county-circuit-court-criminal-defense-pacer-compress.html
Minnesota,County,Legal Domain,Redaction Flattening,minnesota-county-circuit-court-criminal-defense-redaction-flatten.html,/pages/minnesota-county-circuit-court-criminal-defense-redaction-flatten.html
Minnesota,County,Legal Domain,Bates Stamping,minnesota-county-circuit-court-family-and-divorce-law-bates-stamping.html,/pages/minnesota-county-circuit-court-family-and-divorce-law-bates-stamping.html
Minnesota,County,Legal Domain,Email Harvesting,minnesota-county-circuit-court-family-and-divorce-law-email-harvesting.html,/pages/minnesota-county-circuit-court-family-and-divorce-law-email-harvesting.html
Minnesota,County,Legal Domain,Freelance Edge,minnesota-county-circuit-court-family-and-divorce-law-freelance-edge.html,/pages/minnesota-county-circuit-court-family-and-divorce-law-freelance-edge.html
Minnesota,County,Legal Domain,PACER Compression,minnesota-county-circuit-court-family-and-divorce-law-pacer-compress.html,/pages/minnesota-county-circuit-court-family-and-divorce-law-pacer-compress.html
Minnesota,County,Legal Domain,Redaction Flattening,minnesota-county-circuit-court-family-and-divorce-law-redaction-flatten.html,/pages/minnesota-county-circuit-court-family-and-divorce-law-redaction-flatten.html
Minnesota,County,Legal Domain,Bates Stamping,minnesota-county-circuit-court-personal-injury-bates-stamping.html,/pages/minnesota-county-circuit-court-personal-injury-bates-stamping.html
Minnesota,County,Legal Domain,Email Harvesting,minnesota-county-circuit-court-personal-injury-email-harvesting.html,/pages/minnesota-county-circuit-court-personal-injury-email-harvesting.html
Minnesota,County,Legal Domain,Freelance Edge,minnesota-county-circuit-court-personal-injury-freelance-edge.html,/pages/minnesota-county-circuit-court-personal-injury-freelance-edge.html
Minnesota,County,Legal Domain,PACER Compression,minnesota-county-circuit-court-personal-injury-pacer-compress.html,/pages/minnesota-county-circuit-court-personal-injury-pacer-compress.html
Minnesota,County,Legal Domain,Redaction Flattening,minnesota-county-circuit-court-personal-injury-redaction-flatten.html,/pages/minnesota-county-circuit-court-personal-injury-redaction-flatten.html
Minnesota,County,Legal Domain,Bates Stamping,minnesota-county-circuit-court-trusts-and-estates-bates-stamping.html,/pages/minnesota-county-circuit-court-trusts-and-estates-bates-stamping.html
Minnesota,County,Legal Domain,Email Harvesting,minnesota-county-circuit-court-trusts-and-estates-email-harvesting.html,/pages/minnesota-county-circuit-court-trusts-and-estates-email-harvesting.html
Minnesota,County,Legal Domain,Freelance Edge,minnesota-county-circuit-court-trusts-and-estates-freelance-edge.html,/pages/minnesota-county-circuit-court-trusts-and-estates-freelance-edge.html
Minnesota,County,Legal Domain,PACER Compression,minnesota-county-circuit-court-trusts-and-estates-pacer-compress.html,/pages/minnesota-county-circuit-court-trusts-and-estates-pacer-compress.html
Minnesota,County,Legal Domain,Redaction Flattening,minnesota-county-circuit-court-trusts-and-estates-redaction-flatten.html,/pages/minnesota-county-circuit-court-trusts-and-estates-redaction-flatten.html
Minnesota,Federal,Legal Domain,Bates Stamping,minnesota-federal-district-court-corporate-and-commercial-bates-stamping.html,/pages/minnesota-federal-district-court-corporate-and-commercial-bates-stamping.html
Minnesota,Federal,Legal Domain,Email Harvesting,minnesota-federal-district-court-corporate-and-commercial-email-harvesting.html,/pages/minnesota-federal-district-court-corporate-and-commercial-email-harvesting.html
Minnesota,Federal,Legal Domain,Freelance Edge,minnesota-federal-district-court-corporate-and-commercial-freelance-edge.html,/pages/minnesota-federal-district-court-corporate-and-commercial-freelance-edge.html
Minnesota,Federal,Legal Domain,PACER Compression,minnesota-federal-district-court-corporate-and-commercial-pacer-compress.html,/pages/minnesota-federal-district-court-corporate-and-commercial-pacer-compress.html
Minnesota,Federal,Legal Domain,Redaction Flattening,minnesota-federal-district-court-corporate-and-commercial-redaction-flatten.html,/pages/minnesota-federal-district-court-corporate-and-commercial-redaction-flatten.html
Minnesota,Federal,Legal Domain,Bates Stamping,minnesota-federal-district-court-criminal-defense-bates-stamping.html,/pages/minnesota-federal-district-court-criminal-defense-bates-stamping.html
Minnesota,Federal,Legal Domain,Email Harvesting,minnesota-federal-district-court-criminal-defense-email-harvesting.html,/pages/minnesota-federal-district-court-criminal-defense-email-harvesting.html
Minnesota,Federal,Legal Domain,Freelance Edge,minnesota-federal-district-court-criminal-defense-freelance-edge.html,/pages/minnesota-federal-district-court-criminal-defense-freelance-edge.html
Minnesota,Federal,Legal Domain,PACER Compression,minnesota-federal-district-court-criminal-defense-pacer-compress.html,/pages/minnesota-federal-district-court-criminal-defense-pacer-compress.html
Minnesota,Federal,Legal Domain,Redaction Flattening,minnesota-federal-district-court-criminal-defense-redaction-flatten.html,/pages/minnesota-federal-district-court-criminal-defense-redaction-flatten.html
Minnesota,Federal,Legal Domain,Bates Stamping,minnesota-federal-district-court-family-and-divorce-law-bates-stamping.html,/pages/minnesota-federal-district-court-family-and-divorce-law-bates-stamping.html
Minnesota,Federal,Legal Domain,Email Harvesting,minnesota-federal-district-court-family-and-divorce-law-email-harvesting.html,/pages/minnesota-federal-district-court-family-and-divorce-law-email-harvesting.html
Minnesota,Federal,Legal Domain,Freelance Edge,minnesota-federal-district-court-family-and-divorce-law-freelance-edge.html,/pages/minnesota-federal-district-court-family-and-divorce-law-freelance-edge.html
Minnesota,Federal,Legal Domain,PACER Compression,minnesota-federal-district-court-family-and-divorce-law-pacer-compress.html,/pages/minnesota-federal-district-court-family-and-divorce-law-pacer-compress.html
